query_id,query_num,found_query,gt_rows,pred_rows,F1-Cell,Cardinality,Tuple Constr.,AVG-Score,tokens,time_s,dataset,model_folder,model,method,method_label,run_id,run_num,category,query_label,pred_dir
query16,16,1,8,0,0.0,0.0,0.0,0.0,42923.0,111.39124586095568,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query17,17,1,10,0,0.0,0.0,0.0,0.0,42923.0,111.39517998998053,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query18,18,1,5,0,0.0,0.0,0.0,0.0,42923.0,110.8283150200732,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query19,19,1,3,0,0.0,0.0,0.0,0.0,42923.0,110.94731775601394,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query20,20,1,6,0,0.0,0.0,0.0,0.0,42923.0,110.69372937106527,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.93168160202913,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.937169106910005,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.912200473016128,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.939230908057652,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.996608452987857,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.971471344935708,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.905382658005692,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.90997185895685,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.954222091007978,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,21.863462244044058,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query31,31,1,1,0,0.0,0.0,0.0,0.0,42923.0,114.37741373397876,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query32,32,1,4,0,0.0,0.0,0.0,0.0,42923.0,115.29936923796777,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query33,33,1,4,0,0.0,0.0,0.0,0.0,42923.0,112.50082341895904,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query34,34,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.43709267897066,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query35,35,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.49976564699318,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query36,36,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.29984848794993,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query37,37,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.08523185097147,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query38,38,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.23025531403255,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query39,39,1,1,0,0.0,0.0,0.0,0.0,42923.0,112.09528921800666,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query40,40,1,1,0,0.0,0.0,0.0,0.0,42923.0,111.84079704096075,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query41,41,1,3,6,0.631578947368421,0.5,0.0,0.37719298245614036,34691.0,89.79723453498445,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query42,42,1,5,5,0.8,1.0,0.2,0.6666666666666666,34691.0,89.97089214809239,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query43,43,1,5,3,0.6382978723404256,0.6,0.0,0.4127659574468085,34691.0,89.99693690496497,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query44,44,1,11,10,0.7829181494661921,0.9090909090909091,0.0,0.5640030195190336,34691.0,90.0030851890333,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query45,45,1,10,11,0.8029197080291971,0.9090909090909091,0.0,0.570670205706702,34691.0,89.93906109698582,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query46,46,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,89.95878554496448,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query47,47,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,90.11498920805752,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query48,48,1,11,11,0.8148148148148148,1.0,0.0,0.6049382716049383,34691.0,89.75336374400649,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query49,49,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,90.01483268092852,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query50,50,1,11,11,0.7857142857142857,1.0,0.0,0.5952380952380952,34691.0,90.07189866399858,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_9,9,q5,q5,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_9/nobel_prizes
query1,1,1,1,0,0.0,0.0,0.0,0.0,34691.0,90.24115609307773,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query2,2,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.92780068796128,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query3,3,1,2,0,0.0,0.0,0.0,0.0,34691.0,89.75554607901722,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query4,4,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.97326969599817,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query5,5,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.74814830499236,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query6,6,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.85071316501126,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query7,7,1,1,0,0.0,0.0,0.0,0.0,34691.0,89.87474142899737,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query8,8,1,1,0,0.0,0.0,0.0,0.0,34691.0,95.41775489691645,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query9,9,1,1,0,0.0,0.0,0.0,0.0,34691.0,94.12779699300881,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query10,10,1,2,0,0.0,0.0,0.0,0.0,34691.0,94.33200969093014,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q1,q1,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query11,11,1,11,0,0.0,0.0,0.0,0.0,42923.0,117.09652108000591,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query12,12,1,12,0,0.0,0.0,0.0,0.0,42923.0,117.48545996693429,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query13,13,1,13,0,0.0,0.0,0.0,0.0,42923.0,117.23036895308178,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query14,14,1,11,0,0.0,0.0,0.0,0.0,42923.0,117.4545706489589,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query15,15,1,12,0,0.0,0.0,0.0,0.0,42923.0,117.44034686905798,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query16,16,1,8,0,0.0,0.0,0.0,0.0,42923.0,117.8672149159247,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query17,17,1,10,0,0.0,0.0,0.0,0.0,42923.0,117.41678600304294,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query18,18,1,5,0,0.0,0.0,0.0,0.0,42923.0,117.91289780894294,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query19,19,1,3,0,0.0,0.0,0.0,0.0,42923.0,117.73935630195774,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query20,20,1,6,0,0.0,0.0,0.0,0.0,42923.0,118.00959187804256,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q2,q2,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query21,21,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.26588536798954,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query22,22,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.3595865520183,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query23,23,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.169548621983267,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query24,24,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.483013514894992,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query25,25,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.35967116698157,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query26,26,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.351516210008413,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query27,27,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.346345031051897,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query28,28,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.475137416971847,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query29,29,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.168151314021088,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query30,30,1,1,1,0.0,1.0,0.0,0.3333333333333333,8232.0,23.36378881696146,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q3,q3,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query31,31,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.85358178894967,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query32,32,1,4,0,0.0,0.0,0.0,0.0,42923.0,117.98150742193684,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query33,33,1,4,0,0.0,0.0,0.0,0.0,42923.0,118.1860285110306,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query34,34,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.41990529606119,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query35,35,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.83289658103604,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query36,36,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.87877724703867,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query37,37,1,1,0,0.0,0.0,0.0,0.0,42923.0,118.06474388402421,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query38,38,1,1,0,0.0,0.0,0.0,0.0,42923.0,118.22200247598812,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query39,39,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.67260041995905,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
query40,40,1,1,0,0.0,0.0,0.0,0.0,42923.0,117.80794075806625,nobel_prizes,ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307,Llama 3 8B,galois_wo,GaloisWO,run_10,10,q4,q4,RUNS_NOBEL_ALIASFIX/ollama-llama3-8b-ALLMODES-tau0.6-20260506_113307/galois_wo/run_10/nobel_prizes
